text,favorite_count,retweet_count,created_at
"PC Gladys Kimani taking care of a day old baby as the mum sits her exam explifies #UtumishiKwaWote both when upholding security &amp;  helping those in need. Askari ni binadamu.

#MachakosCountyExposed Alai Riggy G Machogu Ichaweri #SpaceYaMagari Ghana https://t.co/Luk5giVocl",225,43,2022-11-29T09:55:14Z
"President William Ruto won a case on Tuesday, November 29, that challenged the Principal Secretaries' nomination process.
#Trending:
#MachakosCountyExposed
Riggy G
Alai
 https://t.co/eFT4wf5x21",0,0,2022-11-29T09:55:03Z
"✂️✂️Well designed to fit your sedan /car. 
Leather upholstery 
Delivery and fitting countrywide 
    ☎️0724457647 

""Round of 16""#MachakosCountyExposed Riggy G Ichaweri Eldoret Mudavadi Alai Nairobi river Uhuru Kenyatta Ezekiel machogu kibra https://t.co/VEkMbjzuKI",5,1,2022-11-29T09:55:00Z
"Hii laini inasonga polepole hapa Quickmart Supermarket lakini nitangojea tu😊😄
#MachakosCountyExposed https://t.co/mFiTqKjRKA",1,1,2022-11-29T09:54:58Z
"""I can't fast, I will faint""
""I am diabetic, my doctor says I have to take my drugs with food""
""I am pregnant, I eat all the time because it's for two""
It's a pity!
#advocatesofhealthyliving
#MachakosCountyExposed
#diabetesawareness
YouTube: https://t.co/CraPsQ4P8e… https://t.co/pLRJ3DlN7n",20,8,2022-11-29T09:54:23Z
"Which City/Town dominates on entertainment 

#MachakosCountyExposed
#sexualharassmentisneverajoke
Mudavadi
Round of 16
Nairobi River https://t.co/22hDmyDr1O",24,3,2022-11-29T09:54:05Z
"Men, if you have a skill or a hustle you know and your wife of Lady doesn't know teach her.
It's necessary to empower your woman, boost her.

#USDT Nairobi River Riggy G #Luna MachakosCountyExposed #LUNATICSTOKEN",0,0,2022-11-29T09:53:25Z
"Invest in your most important asset. THE BRAND. At Oakwood Brand Consulting we combine strategy, creativity and technology to grow your brand, customer base and revenue. Visit link:https://t.co/umbxnquO5q
Riggy G Ichaweri Mudavadi Nairobi River #Ronaldo #MachakosCountyExposed https://t.co/IhW3yhCP93",0,0,2022-11-29T09:52:51Z
"Airmax 90
Sizes 37-45
Prices 3500
Kindly Dm | #MachakosCountyExposed | Chebukati | Kudus https://t.co/SYtjgmRNYh",1,0,2022-11-29T09:52:02Z
"Hii Dunia inaelekea wapi jameni ??? Nimemkuta mgeni akiongezea mani YA ugali jikoni... 😢😢😢Wageni jameni hats kama no bottom up approach, sio jikoni kwa wenyewe! Nkt.
#MachakosCountyExposed
#Nabii #RiggyG",0,0,2022-11-29T09:50:35Z
#roundof16 #ManDay #Riggy G #MachakosCountyExposed #Ichaweri #UhuruKenyatta #Onlinewriters #Rongai #Academicwriting #coworking #officespace https://t.co/tEgaAPKjqu,0,0,2022-11-29T09:50:22Z
"Her Excellency's breakfast 😋
#MachakosCountyExposed https://t.co/HO8jFWz5pL",55,3,2022-11-29T09:47:57Z
"ELDORET 😂
Police in Eldoret are looking for a boda boda man who siphoned fuel from a police car and also turned the number plate upside down.
Kenyans will never disappoint 🤣🤣🤣🤣
#RiggyG
#MachakosCountyExposed https://t.co/NCuKqvaEhJ",25,8,2022-11-29T09:46:42Z
"Restocked!!!

💥💥💥lenovo x260  i5  8gb 256gbssd 

Ksh 25,000 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
Riggy G 
#MachakosCountyExposed 
#Ronaldo
Alai https://t.co/WbD7bldbXK",0,0,2022-11-29T09:46:40Z
"Give your Landscape an appealing look with epic,durable 
Granite vases/planters.

#MachakosCountyExposed,Round of 16,Alai,Riggy G https://t.co/lNHGViqn0A",0,0,2022-11-29T09:46:27Z
"Let's show love to those we care about through protecting them financially. What if we create a continuous flow of income for them regardless of our capacity to work in the future?
#MachakosCountyExposed
https://t.co/3o7I8OtZLI",0,0,2022-11-29T09:45:51Z
"Hi,kindly help Hellen's daughter get urgent surgery,she needs 850k for eye surgery,pass this information to others plz
Her mum's m-pesa no. 0757949902
Alai
#MachakosCountyExposed
Riggy G
Mudavadi
Kudus
Iran
Apple
Christianity
Round of 16
Ronaldo https://t.co/t40ANYaMmV",5,5,2022-11-29T09:45:24Z
"Our minds are our greatest assets, it's the source of conceptualization of ideas 💡 ...

If your mind is blind to possibilities than your eyes will be blind to the opportunities.

Alai Mudavadi Ichaweri #Manday Riggy G #MachakosCountyExposed https://t.co/9THUZRlRfc",74,33,2022-11-29T09:44:35Z
"!!

If you come from a poor family,

Accept your situation and think about changing it

Stop choosing jobs like you have enough

The little you have, do not spend it like the rich.

&gt;Wake up, &gt;Pray, &gt;Hustle.

|Mudavadi alai nairobi river ichaweri #MachakosCountyExposed #ManDay|",151,28,2022-11-29T09:43:34Z
"Governor Wavinya Ndeti will have a  ""Ngilu-tenure"" 

Already #MachakosCountyExposed is trending for wrong things.",4,0,2022-11-29T09:43:04Z
"In honest Business for 8 yrs Now: Our Services:-
~Company Registration 
~Bus Name Reg.
~Conversion of BN to ltd
~Change of Directors
~CR12
~Annual Returns
~Company Profiles
~Mpesa lines Available
Loc: Kimathi HSE,Room 102.CBD

📲+254772874622
 #MachakosCountyExposed",0,0,2022-11-29T09:42:23Z
"Its Tirries Tuesday,, do yo ting ladies 🥺
#ManDay 
 Round of 16
#FIFAWorldCupQatar2022

#MachakosCountyExposed 
Ichaweri https://t.co/ViuXptP7W1",3,0,2022-11-29T09:39:52Z
"Be aware of this conman STEPHEN ODHIAMBO
@HonSteveHSC..he hacked UDABREAKINGNEWS Twitter account Worth 14k Followers &amp; renamed it HON STEVE CBS CGH HSC...

kindly unfollow him &amp;report the account
@GladysShollei
@Rita_Oyier
@ElizabethAngir1

#MachakosCountyExposed
Alai Ichaweri https://t.co/Fa0qWpbw6i",2,0,2022-11-29T09:39:50Z
MachakosCountyExposed,0,0,2022-11-29T09:39:38Z
"Raw Honey. 
Contact 0759134717

""Round of 16""#MachakosCountyExposed Riggy G Ichaweri Eldoret Mudavadi Alai Nairobi river Uhuru Kenyatta https://t.co/t4YYjIOWUw",2,1,2022-11-29T09:38:27Z
"Civil society has raised questions on how the recalled ARVs passed through the regulatory bodies before reaching patients.
#Trending:
Riggy G
Alai
#MachakosCountyExposed
 https://t.co/Xn8mtViXaS",1,0,2022-11-29T09:38:00Z
"No one has good intentions for Africa. We have to believe in our selves and be one. Listen to this:

@jumuiya @AfricaFactsZone @_AfricanUnion @hrw #MachakosCountyExposed Alai Chebukati Riggy G Round 16 #ManDay  @NigeriaGov @RwandaGov @VOASouthSudan @DRC_Cord @Parliament_Ug https://t.co/pGBN76h62i",11,8,2022-11-29T09:37:50Z
"Restocked!!!

💥💥💥lenovo T460s  i5  8gb 256gbssd 

Ksh 30,000 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
#MachakosCountyExposed
#Ronaldo
Russ
Ichaweri https://t.co/Fot40PCPAH",1,1,2022-11-29T09:37:38Z
"Riggy G na ichaberi wanaulizia hii round of 16 which team will not qualify
#MachakosCountyExposed #SpotifyWrapped #MAMA2022 #24hoursinpolicecustody #NFTs #FIFAWorldCupQatar2022 #คุณชายตอนจบ #Ronaldo #aespa #ShinyPokemon #TheKashmirFiles #StrayKidsAt2022MAMA #Ukraine #",0,0,2022-11-29T09:37:33Z
"Support my hustle 🙆🙆
#tirriestuesday #SpotifyWrapped #MainaAndKingangi #MachakosCountyExposed #okoauchumi #ichaweri https://t.co/dbWqmJjJDP",1,2,2022-11-29T09:36:39Z
"Importance of PowerPoint Presentations in Today’s Business

Interactivity and Engagement First impressions on the potential clients and associates are always long-lasting and set the dynamics of the business.
Ichaweri Round of 16 Riggy G #MachakosCountyExposed Mudavadi #ManDay https://t.co/Jwph9dsCKl",1,0,2022-11-29T09:36:20Z
"2 BEDROOM FURNISHED HOUSE TO LET Located at Ukunda South Coast Kenya, HAS A POOL 
PRICE: KES 10,000 Per Night. TO BOOK CALL; +254725255791
Riggy G Mombasa Ichaweri #Ronaldo Alostro Round of 16 Chebukati #PodcastAndChill Alai #MachakosCountyExposed #MachineLearning #ManDay",1,1,2022-11-29T09:35:35Z
"Restocked!!!

💥💥💥lenovo x1 carbon  i5 6th 8gb 256gbssd 

Ksh 39,000 

The most trusted supplier of Computers and Accessories

Contact Us 0708414113

Lakers
#MachakosCountyExposed 
Ronaldo
Russ
Ichaweri https://t.co/JL0EQIMcdC",0,0,2022-11-29T09:35:21Z
"Be aware of this conman by the name STEPHEN ODHIAMBO
@HonSteveHSC..he hacked UDABREAKINGNEWS Twitter account and renamed it HON STEVE CBS CGH HSC...

kindly unfollow him and report the account
@GladysShollei
@Rita_Oyier
@ElizabethAngir1

#MachakosCountyExposed
Alai Ichaweri https://t.co/Sc2Js5w2oi",2,1,2022-11-29T09:35:08Z
"The accuracy in this👌🎯

#MachakosCountyExposed #machako #Rigy G #Alai #Juventus #tirriestuesday #MAMA2022 https://t.co/1YDHJioVdk",1,0,2022-11-29T09:33:46Z
"Invest in your most important asset. THE BRAND. At Oakwood Brand Consulting we combine strategy, creativity and technology to grow your brand, customer base and revenue. Visit link:https://t.co/umbxnquO5q
#MachakosCountyExposed #Ronaldo Alai Ichaweri Riggy G Mudavadi #ManDay https://t.co/swJqUa5WLQ",0,0,2022-11-29T09:31:56Z
"2016 Tesla Model S 105,000 kms available for import on order from UK.
 
C&amp;F To Port Of MSA:Ksh.5,200,000
 
Importation Agent  Commission:Ksh.25,000 
 
ETA to Nairobi:45 Days 

#MachakosCountyExposed 
#Apple
#sexualharrasmentisneverajoke
#Ichaweri
#RiggyG https://t.co/t5M7Y15sxD",29,6,2022-11-29T09:28:01Z
Mwanaume... Usiamini MTU amevaa T-shirt na ndani kuna vitu zimeshikiliwa na nguo zingine💀😂😂😂 #MachakosCountyExposed,2,0,2022-11-29T09:26:57Z
"Ghana
#MachakosCountyExposed
A black Japanese😌i can now die in peace😂😂😂 https://t.co/afoubAAFRG",17,0,2022-11-29T09:26:44Z
"SAMSUNG A04s 128GB+4GBRAM
6.5inch
Android 12
4GB RAM
128GB storage
Back:50MP+2MP+2MP
Front:5MP
5000 mAh
2yrs Warranty
@ksh19499
ask any phone 

Contact 0728934747

At Accra Rd Raiciri Hs 2nd floor Rm208 Round of 16 #MachakosCountyExposed Riggy G #IkoKazi Onana Jada Kudus https://t.co/UXNwq0PlvS",3,1,2022-11-29T09:26:26Z
"Restocked!!!

💥💥💥lenovo x1 carbon  i5 6th 8gb 256gbssd 

Ksh 39,000 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
Riggy G 
#MachakosCountyExposed
#Ronaldo 
Russ https://t.co/aS3CoIWCKe",1,0,2022-11-29T09:25:17Z
"Relatives can sponsor your A DECENT funeral, But none can sponsor your DREAMS. Trust only Yourself 

ichaweri || ali || chebukati || mudavadi || Riggy G #MachakosCountyExposed",277,63,2022-11-29T09:24:14Z
"Who invented Tirries Tuesday. 
Comment with her photo🤣

 Ichaweri , #MachakosCountyExposed , Alai , Mudavadi , Round of 16",5,0,2022-11-29T09:23:25Z
"🔥2 DAYS LEFT: Get 25% Off HP Elitebook 840 G3

✅Core i5
✅8GB 
✅256GB SSD

🤳Call/Whatsapp: 0716000565

Mudavadi #MachakosCountyExposed Ichaweri Chebukati Eldoret Nakuru Riggy G Mombasa Nairobi River Grade 6 #Ronaldo Round of 16 Somali #SpaceYaMagari Alai #ManDay Apple Kibra https://t.co/ywZfSd1LbY",1,0,2022-11-29T09:23:11Z
"Every tooth in a man's head is more valuable than a diamond. Get a natural smile with Teeth Cleaning procedure at our clinic. Schedule an appointment Today!
#RiggyG #MachakosCountyExposed #ichaweri #Alai #Mudavadi #UhuruKenyatta https://t.co/jAaQ2c0NWq",4,2,2022-11-29T09:23:11Z
HP Eltebook 840 G3 Intel core i5 6th gen 2.4G 8gb memory 256gb ssd windows 10 pro office 2019. @28k. Call/Whatsapp 0726214947 #MachakosCountyExposed  Alai Riggy G Round of 16 Somalia Chebukati #ManDay  Mudavadi Nairobi River Business Daily Nairobi County Uhuru Kenyatta Kindly DM https://t.co/50s1SnP6lJ,1,0,2022-11-29T09:22:02Z
"🔥2 DAYS LEFT: Get 21% Off HP Elitebook850 G5

✅ i7
✅32GB 
✅512GB 
✅15.6"" FHD

🤳Call/Whatsapp: 0716000565

Mudavadi #MachakosCountyExposed Ichaweri Chebukati Eldoret Nakuru Riggy G Mombasa Nairobi River Grade 6 #Ronaldo Round of 16 Somali #SpaceYaMagari Alai #ManDay Apple",0,0,2022-11-29T09:21:33Z
"Such is the reason for #MkituitaTunakuja they need to rid our streets off all criminals.Let us co-operate with security agencies. 

Alai #MachakosCountyExposed
Ichaweri Chebukati Ghana Bruno Riggy G #CleanCookingWeek2022

@suemc_phee @safe_schoolske https://t.co/qfUUJ3KTRu",44,14,2022-11-29T09:20:53Z
#MachakosCountyExposed https://t.co/dM7TFkWH3g,2,2,2022-11-29T09:20:22Z
https://t.co/egGohxNaZf #MachakosCountyExposed,1,0,2022-11-29T09:20:00Z
Alai Chebukati #MachakosCountyExposed Mudavadi Ichaweri https://t.co/ye4Qy8nHXs,1,0,2022-11-29T09:19:55Z
"🔥2 DAYS LEFT: Get 35% Off HP 1030 G2 X360

✅Core i7
✅16GB 
✅512GB 
✅13.3""Touch

🤳Call/Whatsapp: 0716000565

Mudavadi #MachakosCountyExposed Ichaweri Chebukati Eldoret Nakuru Riggy G Mombasa Nairobi River Grade 6 #Ronaldo Round of 16 Somali #SpaceYaMagari Alai #ManDay Apple https://t.co/z0tVl0Kq6Q",1,0,2022-11-29T09:18:58Z
"In kenya kwisha government there is no priority, yesterday they put up a paybill for drought funds appeal! 

Uniformed men and women were told to forgo their one day salary! 
Mudavadi, Alai, Riggy G, Ruto
#MachakosCountyExposed https://t.co/o6gRTgiGaV",7,0,2022-11-29T09:18:21Z
"Restocked!!!

💥💥💥Dell E 5440 i5  4gb 500gb ssd 

Ksh 20,000 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
Russ
#Ronaldo
#MachakosCountyExposed 
Ichaweri https://t.co/eu5cxRRShB",0,0,2022-11-29T09:17:13Z
"Police in Eldoret are looking for a Ugandan boda boda man who siphoned fuel from a police vehicle and turned the number plate upside down.
Huyu alitumwa
#MachakosCountyExposed https://t.co/9J07r1JKIF",32,3,2022-11-29T09:16:35Z
"Ungepewa opportunity ungenunua shamba wapi? Lets get you a plot at Baraka in Mirera Naivasha Contact us on 0726120926 for free site visits
#ichaweri
#riggyG
#MachakosCountyExposed 
#alai
#roundof16 https://t.co/AxCCquq5jw",1,0,2022-11-29T09:15:24Z
Kitu mzuri hainanga haraka #MachakosCountyExposed,2,0,2022-11-29T09:15:20Z
"Who bewitched us? Claims of unemployment yet already existed these positions!! Actually you need a taste of Godfather or else you'll continue languishing in poverty...
#alai #Riggy G #MachakosCountyExposed  #mudavadi #Ichaweri https://t.co/niBksCCyWM",4,0,2022-11-29T09:14:55Z
"Constable Gladys Kimani taking care of a one-day-old baby whose mother delivered on the first day of KCPE

It take a big heart to do this. God bless you afisa 
#ManDay #MachakosCountyExposed  Mudavadi Alai Ichaweri #MAMA2022 https://t.co/yoSp25A4eo",71,13,2022-11-29T09:14:49Z
"Aki ile unyama wakoloni walifanyisha watu

Ghana
Riggy G
#MachakosCountyExposed 
#PORURU 
#CleanCookingWeek2022 https://t.co/YfenECcjjd",2,0,2022-11-29T09:14:27Z
"#IkoKaziKE Check out this job opportunity
Summit Recruitment &amp; Search Jobs - Health &amp; Safety Advisor (International NGO) https://t.co/lGRBM7Kd3N… Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",2,0,2022-11-29T09:13:31Z
"#IkoKaziKE Check out this job opportunity
World Food Programme (WFP) Jobs - Videographers- 3 Positions https://t.co/xW1QorarXU… Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",3,1,2022-11-29T09:13:31Z
"#IkoKaziKE Check out this job opportunity
MTN Group Kenya Jobs - IP Support Engineer https://t.co/wc6FAd93n6… Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",2,0,2022-11-29T09:13:31Z
"Machakos County leaders have been accused of harassing surveyors. 

#SwitchNews #MachakosCountyExposed https://t.co/aoFd50T0aw",3,0,2022-11-29T09:12:41Z
"https://t.co/3PfjdaaToW

Round of 16 #MachakosCountyExposed Ichaweri #Ronaldo Alai Chebukati Riggy G Africans Onana
Mudavadi",1,0,2022-11-29T09:12:31Z
"Points range tip 1 🔥
Ko 1pm⏰
Odds 7+💰
Link 👉https://t.co/KvTeoYJq8f #MachakosCountyExposed #pesatips #NikujaribuTu https://t.co/kaljgmgq91",25,18,2022-11-29T09:10:15Z
"TODAY IN KENYAN HISTORY
#RiggyG #Mudavadi #Roundof16 #MachakosCountyExposed #Alai #ManDay #TowaSavage #Ichawei #Somalia https://t.co/YoLlEYcXmg",0,0,2022-11-29T09:09:49Z
"Gospel musician Kambua has announced that she is expecting her third child. Kambua shared the happy news with her fans by posting a baby bump photo on her social media.
#Trending:
Trending in Kenya
#MachakosCountyExposed
Riggy G
Ichaweri
Chebukati https://t.co/ifk2TUxdVo",1,0,2022-11-29T09:09:35Z
"@Koplo__ Keep it gangster all the time.

(   #MachakosCountyExposed  ) https://t.co/ZedUVfOLfJ",2,0,2022-11-29T09:09:19Z
"Why do you need drums 🥁 when got such dogs....

Alai Mudavadi Ichaweri Chebukati #MachakosCountyExposed https://t.co/NebAZfgJGG",27,6,2022-11-29T09:06:50Z
"Officer hana sauti
IPOA na majambazi wako kwa shingo yake

Nairobi River Round of 16 Alai Ichaweri  #MachakosCountyExposed Riggy G",1,0,2022-11-29T09:05:22Z
"Several sketch attempts ✏️⭐
Share your thoughts on this. 
#ManDay #MachakosCountyExposed #roundof16 #Iran #Somalia #Ronaldo https://t.co/zm0RSWqQly",28,1,2022-11-29T09:05:18Z
"#IkoKaziKE Check out this job opportunity 
 Sanergy Jobs - Legal Assistant https://t.co/HdVA0O4kUO Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",1,0,2022-11-29T09:05:08Z
"Restocked!!!

💥💥💥Hp Revolve 810 G3 i5   8gb 256gbssd 

Ksh 22,500 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
#LakeShow
Ronaldo
#MachakosCountyExposed 
Mudavadi https://t.co/3CJJ5GEcKK",0,0,2022-11-29T09:04:51Z
"@Wavinya_Ndeti has obeyed the slogan 'mapema ndo best' by proofing how incompetent she is.
Machakos county is now one of the counties with poorest service delivery and the most insecure county.
#MachakosCountyExposed",2,0,2022-11-29T09:04:46Z
"Football Reminds us that countries are not there Governments ,and they are infact there people @FIFAWorldCup @USMNT @TeamMelliIran 

Nairobi River Round of 16 Alai Ichaweri  #MachakosCountyExposed Riggy G",1,0,2022-11-29T09:04:15Z
"#IkoKaziKE Check out this job opportunity 
 Sanergy Jobs - Process Engineering Intern https://t.co/TnHHoTuAxG Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",1,0,2022-11-29T09:04:08Z
"Do you know the roles of the EALA MPs? Be an informed citizen. #MzalendoKE 
@EA_Bunge 

Round of 16 Ichaweri Chebukati Riggy G Mudavadi #MachakosCountyExposed Alai Nairobi County https://t.co/ViP6TdcPG3",25,3,2022-11-29T09:03:16Z
"#IkoKaziKE Check out this job opportunity 
 Sanergy Jobs - Mechanical Engineering Fellow https://t.co/f1lOSbRdZp Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",1,0,2022-11-29T09:03:07Z
#MachakosCountyExposed https://t.co/iGBEHO0o1O,0,0,2022-11-29T09:03:03Z
"Soon I will expose how jobless individuals were ferried to the Chief of Staff office by his 'agents', bribing for jobs &amp; later promises turned out to be fake. We have the 'evidence documents &amp; tape' detailing the scamming rot in Machakos. @Wavinya_Ndeti
#MachakosCountyExposed",8,11,2022-11-29T09:02:29Z
"#IkoKaziKE Check out this job opportunity 
 Summit Recruitment &amp; Search Jobs - Health &amp; Safety Advisor (International NGO) https://t.co/ag7S8TXeVB Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",1,0,2022-11-29T09:02:07Z
"It's the holiday season again when accomodation gets tight in availability and budget. But there's this new and super affordable BnB in Nakuru that may be of interest 👇
https://t.co/HNoDX0HeIO
Ichaweri #MachakosCountyExposed Kakamega Nairobi River Round of 16",0,0,2022-11-29T09:01:29Z
"#IkoKaziKE Check out this job opportunity 
 World Food Programme (WFP) Jobs - Videographers- 3 Positions https://t.co/azsALycjco Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",1,0,2022-11-29T09:01:06Z
"Do you need an elevated steel tank for your home or school, apartments or irrigation plots?Get in touch on to get expert advice on cost estimates and survey 
0795845645
#MachakosCountyExposed https://t.co/4W2azS9yyI",0,0,2022-11-29T09:00:54Z
"Residents in Karen under the Karen Lang'ata District Association called for the closure of the media personality Betty Kyallo's restaurant, The Summer House, over alleged noise pollution.
#Trending:
#MachakosCountyExposed
Riggy G
Ichaweri
Tim Apple https://t.co/I8qaPIaKN7",1,0,2022-11-29T09:00:30Z
"#IkoKaziKE Check out this job opportunity 
 MTN Group Kenya Jobs - IP Support Engineer https://t.co/gDqotBajBS Ghana Riggy G Bruno Fernandes #MondayMotivation #MachakosCountyExposed",1,0,2022-11-29T09:00:06Z
"Machakos County is a den of corruption. We will regret @NziokaWaita before the end of five years. We have no regret why we championed his campaign till the end. 
#MachakosCountyExposed",2,11,2022-11-29T08:57:11Z
"When you can’t maintain your confidence..,.🤣🤣🤣🤣🤣🤣

|| Alai Ichaweri Tuesday Tirries Nairobi River Chebukati #MachakosCountyExposed Round of 16 Mr. President #KikombeKikwetu Uhuru Kenyatta Riggy G ||
 https://t.co/TvTki6z0Ha",20,6,2022-11-29T08:57:02Z
"Corruption is rampant in Machakos. Just wait, and see how rot will be unearthed in Machakos after five years. You cannot lead effectively, if your objective is to steal and serve. @RemindMe_OfThis after 4 years 8 months.
#MachakosCountyExposed",3,12,2022-11-29T08:55:13Z
"Kama unaweza fanya Kazi online 3-5hrs kwa malipo ya 800-1200 kila siku, Whatsapp the word READY to 0769646888

#MachakosCountyExposed Riggy G Ichaweri Eldoret Mudavadi Alai Nairobi river Uhuru Kenyatta https://t.co/yOUUjqOWKC",2,0,2022-11-29T08:51:43Z
"Constable Gladys Kimani taking care of a one-day-old baby whose mother delivered on the first day of KCPE

It take a big heart to do this. God bless you afisa

Riggy G | #MondayMotivation | #CleanCookingWeek2022 | #MachakosCountyExposed  | #ManDay https://t.co/wXvYzDkqNd",207,30,2022-11-29T08:51:37Z
"Machakos County is bedeviled by corruption, from appointments to contracts, it's all about your 'pocket and influence'. Hon. @Wavinya_Ndeti may ignore this, but this impunity will cost her in the future.
#MachakosCountyExposed https://t.co/lvHjnKRbyc",1,10,2022-11-29T08:49:43Z
"From being a shepherd of the family cattle and using rudimentary sticks in mastering the art to becoming a world champion. This is the story of @JuliusYegoKE the YouTuber. 

Alai Ichaweri Nairobi River #ManDay Eldoret #MachakosCountyExposed Mudavadi Round of 16 Riggy G https://t.co/pU8lCnr4K3",1,0,2022-11-29T08:48:59Z
"First of all, companion planting is a good concept and is not strange at all as it is well known that various plants may coexist and even benefit from one another's growth.
#MachakosCountyExposed #Nairobiriver #Chebukati #Somali #Mudavadi #Eldoret #RiggyG
https://t.co/FfJXHmYWfA",0,0,2022-11-29T08:48:52Z
"What’s up everyone, I just dropped my #23pagesFreestyle how does it sound 👇🏿👇🏿👇🏿👇🏿👇🏿

https://t.co/zRo3FVtyTg

#MachakosCountyExposed #Ronaldo #Alostro #PodcastAndChill #Ichaweri #Alai #AskAMan #FillUpMmabathoStadium #ProphetElvisMbonye #ManDay https://t.co/VVSBxr6lgO",9,6,2022-11-29T08:48:43Z
"The feminine Urge to enroll in a masters degree to delay the societal urgency of getting married 😎😎
#Ichaweri #MachakosCountyExposed #MAMA2022",0,0,2022-11-29T08:47:28Z
"Award winning American Rapper, Megan Thee Stallion, on Monday, was announced as the first black woman to cover Forbes 30 Under 30. #Nairobiriver #doggy #Jada #MachakosCountyExposed #Ronaldo https://t.co/QFhj1OpcBo",4,0,2022-11-29T08:44:40Z
"China says #US Ship illegally intruded in waters near Spratlys

#MachakosCountyExposed Round of 16 Nairobi River Ichaweri Alai Riggy G https://t.co/Culom8MEsC",2,0,2022-11-29T08:44:36Z
"🔍✂️🔍Designed to fit your car seats. 
Leather and suede. 
Delivery countrywide 
   ☎️0724457647 

Mpesa
#MachakosCountyExposed
Alai
Mudavadi
Nairobi river
Riggy G
Ichaweri
Chebukati Tirries Tuesday western 
Charlene ruto https://t.co/MgLeDnLaIW",1,0,2022-11-29T08:42:09Z
"Restocked!!!

💥💥💥lenovo x1 yoga i5 6th x360  8gb 256gbssd touch screen 

Ksh 36,000 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
Russ
Riggy G 
#LakeShow
#MachakosCountyExposed https://t.co/qgVcgLi059",1,0,2022-11-29T08:41:42Z
"Use the link below to download the BambaSwap app for instant conversion!
Link:https://t.co/FjLkdGdYLD 

 #MachakosCountyExposed #nairobiriver #ManDay",0,0,2022-11-29T08:40:39Z
"✂️✂️Greatly designed to fit your car seats. 
Leather and suede. 
Delivery countrywide 
    ☎️0724457647 

Mpesa
#MachakosCountyExposed
Alai
Mudavadi
Nairobi river
Riggy G
Ichaweri
Chebukati Tirries Tuesday western 
#MainaAndKingangi https://t.co/pMFbpO0acK",1,0,2022-11-29T08:40:28Z
Best quality durable and affordable containers available feel free to call as 0719205113 #MachakosCountyExposed Ichaweri Eldoret Riggy G Alai #ManDay Mudavadi Chebukati Nairobi river #SpaceYaMagari #Ronaldo #MainaAndKingangi kindly Dm kakamega uhuru Kenyatta Apple onana kalonzo https://t.co/n0nBZfzlA2,1,0,2022-11-29T08:40:18Z
"Are you looking for a complete set of Front and Rear wheel bearing Nissan Vanette? Look no further we have them in stock at an affordable price.
Quality and price guaranteed.
#premiermotorspares #nissanvanette  #Ronaldo  #MachakosCountyExposed https://t.co/WtNzTDImop",0,0,2022-11-29T08:37:41Z
#MachakosCountyExposed https://t.co/8lJKYgyBYm kindly share and subscribe to my YouTube channel Erick Sublime,2,1,2022-11-29T08:37:16Z
"🛍️Iphone Xs 64gb (Pre owned)

🔋100% battery health
🔹No crack or dents
🔹6 months warranty
🔹We accept trade ins
🔹Free case and protector

Price🏷️
Ksh 37,000

📍Accra plaza shop 12
☎️0713673523 

Ichaweri Riggy G Eldoret Alai Uhuru Kenyatta #MachakosCountyExposed https://t.co/m4SIcHCnr5",2,1,2022-11-29T08:36:58Z
"Deputy President Rigathi Gachagua`s Controversial Statement Ignites, mixed Reactions on Social Media.
#Alai #Nairobiriver #Somali #Chebukati #Ichaweri #Eldoret #RiggyG #MachakosCountyExposed #RiggyG #Roundof16 #WilliamRuto #Uhuru #Ruto #RailaOdinga https://t.co/y9KKtCB5WE",0,0,2022-11-29T08:36:52Z
"Guys investors education conference is here register https://t.co/jHD4qx4wRv
For more information call 0729055290/0724596333
#RegisterForInvestorConference
#ManDay 
#MachakosCountyExposed 
#AskAMan https://t.co/RNnuOt7zDW",0,0,2022-11-29T08:36:48Z
"Why wait till its almost done or done for you to raise concerns,it’s good to keep everything on check but why wait to the last minute.
What a waste of resources.
Someone is about to get High Blood Preasure over this.

| Sakaja Ruto Engineering Authorities #MachakosCountyExposed | https://t.co/7GrzzdMKus",4,0,2022-11-29T08:36:02Z
"Why should machakos county senior officers harrass survey workers?
This must be followed and culprits brought to book
#MachakosCountyExposed",0,0,2022-11-29T08:35:26Z
