"Report_ID","Service_Name","Channel","Customer_Name","State","Ticket_Open_Time","Ticket_Resp_Time","Issue_Res_Time","Fault_Type","Operator","Manager","Ticket_Close_Time","Ticket_Status","Business_Status","Response_Time","Resolve_Time","Weekdays","Hour_Of_Day"
"AXA-20201226-2294-C95","Cloud95","Chatbot","Cassava","OSUN",2020-12-26 10:20:34,2020-12-26 10:21:59,2020-12-26 15:25:12,"Line damage","Sherifat","Victor",2020-12-26 19:38:43,"Completed","Closed","00:01:25","05:03:13","Saturday","10AM"
"AXA-20201231-1182-HSE","High speed Internet","Social Media","Lemway","KANO",2020-12-31 14:43:03,2020-12-31 14:43:28,2020-12-31 16:44:46,"Customers End","Sherifat","Victor",2021-01-01 07:32:53,"Completed","Closed","00:00:25","02:01:18","Thursday"," 2PM"
"AXA-20201230-1226-HSE","High speed Internet","Social Media","Jiji","KANO",2020-12-30 20:58:07,2020-12-30 21:07:34,2020-12-31 02:37:43,"Routine Service","Sherifat","Victor",2021-01-02 06:48:29,"Completed","Closed","00:09:27","05:30:09","Wednesday"," 8PM"
"AXA-20201219-4854-HSE","High speed Internet","WebForm","Transnational","NIGER",2020-12-19 11:02:47,2020-12-19 11:03:56,2020-12-19 16:23:17,"Routine Service","Sherifat","Victor",2020-12-19 21:07:58,"Completed","Closed","00:01:09","05:19:21","Saturday","11AM"
"AXA-20201220-2649-WiFi8","WiFI - 8","USSD","PWAN","BORNO",2020-12-20 15:50:15,2020-12-20 15:56:34,2020-12-20 19:11:04,"Routine Service","Sherifat","Victor",2020-12-20 23:53:46,"Completed","Closed","00:06:19","03:14:30","Sunday"," 3PM"
"AXA-20201223-4292-MAC","Metro Area Connect","WebForm","Ultimate","LAGOS",2020-12-23 13:27:23,2020-12-23 13:31:11,2020-12-23 13:55:46,"Customers End","Sherifat","Victor",2020-12-23 18:46:32,"Completed","Closed","00:03:48","00:24:35","Wednesday"," 1PM"
"AXA-20201231-2066-WLESS","Wireless","Social Media","Denna","KANO",2020-12-31 09:37:07,2020-12-31 09:39:14,2020-12-31 10:17:36,"hardware failure","Sherifat","Victor",2020-12-31 22:05:02,"Completed","Closed","00:02:07","00:38:22","Thursday"," 9AM"
"AXA-20201231-1700-WLESS","Wireless","Social Media","BetSan","ONDO",2020-12-31 04:16:05,2020-12-31 04:23:30,2020-12-31 06:26:37,"Routine Service","Sherifat","Victor",2020-12-31 21:40:29,"Completed","Closed","00:07:25","02:03:07","Thursday"," 4AM"
"AXA-20201214-2362-WiFi6","WiFI - 6","Social Media","BetSan","KOGI",2020-12-14 14:11:37,2020-12-14 14:14:51,2020-12-14 16:48:23,"Customers End","Sherifat","Victor",2020-12-14 22:06:47,"Completed","Closed","00:03:14","02:33:32","Monday"," 2PM"
"AXA-20201230-1502-VOICE","Voice","Social Media","Goodies","KADUNA",2020-12-30 16:13:06,2020-12-30 16:22:22,2020-12-30 19:32:37,"hardware failure","Sherifat","Victor",2021-01-02 06:32:50,"Completed","Closed","00:09:16","03:10:15","Wednesday"," 4PM"
"AXA-20201216-5572-WiFi10","WiFI - 10","Chatbot","Dan","GOMBE",2020-12-16 08:25:06,2020-12-16 08:35:53,2020-12-16 12:40:11,"Routine Service","Sherifat","Victor",2020-12-16 16:23:35,"Completed","Closed","00:10:47","04:04:18","Wednesday"," 8AM"
"AXA-20201221-4407-WLESS","Wireless","Social Media","Lemway","ENUGU",2020-12-21 08:19:23,2020-12-21 08:21:59,2020-12-21 10:04:10,"Line damage","Sherifat","Victor",2020-12-21 15:30:02,"Completed","Closed","00:02:36","01:42:11","Monday"," 8AM"
"AXA-20201210-5703-VOICE","Voice","Chatbot","Transnational","ZAMFARA",2020-12-10 10:47:58,2020-12-10 10:58:25,2020-12-10 15:59:43,"Customers End","Sherifat","Victor",2020-12-10 19:35:25,"Completed","Closed","00:10:27","05:01:18","Thursday","10AM"
"AXA-20201223-6095-WiFi10","WiFI - 10","WebForm","Jiji","DELTA",2020-12-23 15:04:44,2020-12-23 15:07:32,2020-12-23 20:08:01,"Line damage","Sherifat","Victor",2020-12-24 01:58:41,"Completed","Closed","00:02:48","05:00:29","Wednesday"," 3PM"
"AXA-20201202-2176-WiFi8","WiFI - 8","USSD","Berger","ANAMBRA",2020-12-02 12:41:19,2020-12-02 12:51:44,2020-12-02 16:07:28,"Customers End","Sherifat","Victor",2020-12-02 20:35:15,"Completed","Closed","00:10:25","03:15:44","Wednesday","12PM"
"AXA-20201226-4028-WiFi10","WiFI - 10","Social Media","Bates","IMO",2020-12-26 08:28:11,2020-12-26 08:30:39,2020-12-26 11:50:26,"Line damage","Sherifat","Victor",2020-12-26 17:32:18,"Completed","Closed","00:02:28","03:19:47","Saturday"," 8AM"
"AXA-20201228-4855-WiFi7","WiFI - 7","Chatbot","Sahad","DELTA",2020-12-28 13:28:39,2020-12-28 13:34:15,2020-12-28 17:13:23,"Routine Service","Sherifat","Victor",2020-12-28 20:56:04,"Completed","Closed","00:05:36","03:39:08","Monday"," 1PM"
"AXA-20201224-2906-C100","Cloud100","Phone Call","BetSan","CROSS RIVER",2020-12-24 10:06:51,2020-12-24 10:08:23,2020-12-24 14:23:26,"Line damage","Sherifat","Victor",2020-12-24 20:14:40,"Completed","Closed","00:01:32","04:15:03","Thursday","10AM"
"AXA-20201217-3324-WiFi8","WiFI - 8","Phone Call","Cassava","ENUGU",2020-12-17 14:17:23,2020-12-17 14:26:53,2020-12-17 19:28:22,"Customers End","Sherifat","Victor",2020-12-17 22:58:45,"Completed","Closed","00:09:30","05:01:29","Thursday"," 2PM"
"AXA-20201215-5286-WiFi7","WiFI - 7","Social Media","PWAN","DELTA",2020-12-15 15:37:19,2020-12-15 15:41:38,2020-12-15 20:03:07,"Customers End","Sherifat","Victor",2020-12-16 01:45:59,"Completed","Closed","00:04:19","04:21:29","Tuesday"," 3PM"
"AXA-20201230-1986-WLESS","Wireless","Email","International","BAYELSA",2020-12-30 09:00:51,2020-12-30 09:08:00,2020-12-30 13:22:27,"Support network failures","Sherifat","Victor",2020-12-30 12:02:48,"Completed","Closed","00:07:09","04:14:27","Wednesday"," 9AM"
"AXA-20201205-5387-WiFi5","WiFI - 5","Chatbot","Jiji","DELTA",2020-12-05 08:44:07,2020-12-05 08:51:28,2020-12-05 13:34:46,"Customers End","Sherifat","Victor",2020-12-05 17:06:37,"Completed","Closed","00:07:21","04:43:18","Saturday"," 8AM"
"AXA-20201210-5348-WiFi8","WiFI - 8","USSD","Nabett","NASARAWA",2020-12-10 11:46:08,2020-12-10 11:47:21,2020-12-10 13:09:54,"Line damage","Sherifat","Victor",2020-12-10 17:23:07,"Completed","Closed","00:01:13","01:22:33","Thursday","11AM"
"AXA-20201222-3023-HSE","High speed Internet","Social Media","Eversharpmaster","ENUGU",2020-12-22 10:50:22,2020-12-22 10:51:10,2020-12-22 13:31:52,"Line damage","Sherifat","Victor",2020-12-22 16:52:15,"Completed","Closed","00:00:48","02:40:42","Tuesday","10AM"
"AXA-20201230-1892-WLESS","Wireless","Social Media","Ultimate","KWARA",2020-12-30 04:28:12,2020-12-30 04:28:24,2020-12-30 04:33:37,"Customers End","Sherifat","Victor",2020-12-30 10:35:44,"Completed","Closed","00:00:12","00:05:13","Wednesday"," 4AM"
"AXA-20201224-3588-VOICE","Voice","Phone Call","ACCNI","SOKOTO",2020-12-24 15:15:11,2020-12-24 15:16:55,2020-12-24 17:57:41,"Customers End","Sherifat","Victor",2020-12-24 21:13:31,"Completed","Closed","00:01:44","02:40:46","Thursday"," 3PM"
"AXA-20201224-2817-C100","Cloud100","USSD","Olando","OGUN",2020-12-24 09:44:36,2020-12-24 09:49:23,2020-12-24 15:03:56,"Customers End","Sherifat","Victor",2020-12-24 20:51:50,"Completed","Closed","00:04:47","05:14:33","Thursday"," 9AM"
"AXA-20201202-4660-CBS","Cloud-based services","Social Media","Allied","OYO",2020-12-02 15:21:51,2020-12-02 15:23:00,2020-12-02 18:44:33,"Customers End","Sherifat","Victor",2020-12-03 00:04:58,"Completed","Closed","00:01:09","03:21:33","Wednesday"," 3PM"
"AXA-20201222-2096-WiFi11","WiFI - 11","WebForm","Transnational","EDO",2020-12-22 10:14:13,2020-12-22 10:23:18,2020-12-22 10:36:21,"Customers End","Sherifat","Victor",2020-12-22 15:52:40,"Completed","Closed","00:09:05","00:13:03","Tuesday","10AM"
"AXA-20201202-3597-WLESS","Wireless","Chatbot","TwinsDeck","BORNO",2020-12-02 12:46:16,2020-12-02 12:48:35,2020-12-02 12:58:53,"Routine Service","Sherifat","Victor",2020-12-02 16:20:24,"Completed","Closed","00:02:19","00:10:18","Wednesday","12PM"
"AXA-20201227-5359-WiFi11","WiFI - 11","Social Media","Best Land","ENUGU",2020-12-27 11:57:27,2020-12-27 12:07:52,2020-12-27 16:53:24,"Customers End","Sherifat","Victor",2020-12-27 20:13:06,"Completed","Closed","00:10:25","04:45:32","Sunday","11AM"
"AXA-20201215-4368-WiFi6","WiFI - 6","USSD","ACCNI","KANO",2020-12-15 14:41:58,2020-12-15 14:47:41,2020-12-15 18:32:15,"Customers End","Sherifat","Victor",2020-12-15 23:13:11,"Completed","Closed","00:05:43","03:44:34","Tuesday"," 2PM"
"AXA-20201202-2371-C95","Cloud95","WebForm","BetSan","NIGER",2020-12-02 08:02:32,2020-12-02 08:10:50,2020-12-02 10:36:32,"Customers End","Sherifat","Victor",2020-12-02 14:21:25,"Completed","Closed","00:08:18","02:25:42","Wednesday"," 8AM"
"AXA-20201212-4536-WiFi9","WiFI - 9","WebForm","Transnational","PLATEAU",2020-12-12 12:26:19,2020-12-12 12:35:28,2020-12-12 16:38:33,"hardware failure","Sherifat","Victor",2020-12-12 20:26:44,"Completed","Closed","00:09:09","04:03:05","Saturday","12PM"
"AXA-20201219-2114-HSE","High speed Internet","Chatbot","ShopLite","ENUGU",2020-12-19 09:56:57,2020-12-19 10:00:24,2020-12-19 10:06:52,"Line damage","Sherifat","Victor",2020-12-19 15:26:37,"Completed","Closed","00:03:27","00:06:28","Saturday"," 9AM"
"AXA-20201203-5099-CBS","Cloud-based services","USSD","Sahad","ANAMBRA",2020-12-03 14:47:46,2020-12-03 14:56:08,2020-12-03 17:35:52,"Customers End","Sherifat","Victor",2020-12-03 23:10:38,"Completed","Closed","00:08:22","02:39:44","Thursday"," 2PM"
"AXA-20201223-3114-WiFi5","WiFI - 5","Chatbot","ValueNaija","RIVERS",2020-12-23 08:39:59,2020-12-23 08:50:09,2020-12-23 11:23:57,"Customers End","Sherifat","Victor",2020-12-23 15:45:20,"Completed","Closed","00:10:10","02:33:48","Wednesday"," 8AM"
"AXA-20201231-1253-HSE","High speed Internet","Social Media","Jumlaa","DELTA",2020-12-31 17:10:06,2020-12-31 17:17:15,2020-12-31 18:26:00,"Routine Service","Sherifat","Victor",2021-01-01 07:04:11,"Completed","Closed","00:07:09","01:08:45","Thursday"," 5PM"
"AXA-20201228-3994-WiFi7","WiFI - 7","Chatbot","ROCAD","OYO",2020-12-28 13:28:05,2020-12-28 13:29:28,2020-12-28 16:48:30,"Line damage","Sherifat","Victor",2020-12-28 20:41:06,"Completed","Closed","00:01:23","03:19:02","Monday"," 1PM"
"AXA-20201205-4021-WiFi10","WiFI - 10","USSD","Jiji","KEBBI",2020-12-05 09:55:19,2020-12-05 09:58:52,2020-12-05 14:21:26,"Customers End","Sherifat","Victor",2020-12-05 19:51:54,"Completed","Closed","00:03:33","04:22:34","Saturday"," 9AM"
"AXA-20201229-1579-HSE","High speed Internet","USSD","ShopLite","EDO",2020-12-29 18:56:18,2020-12-29 19:04:50,2020-12-29 20:06:26,"Support network failures","Sherifat","Victor",2020-12-30 13:16:00,"Completed","Closed","00:08:32","01:01:36","Tuesday"," 6PM"
"AXA-20201214-2521-WiFi7","WiFI - 7","Phone Call","Jiji","BORNO",2020-12-14 10:59:59,2020-12-14 11:01:24,2020-12-14 16:37:43,"Line damage","Sherifat","Victor",2020-12-14 21:28:39,"Completed","Closed","00:01:25","05:36:19","Monday","10AM"
"AXA-20201220-5307-C95","Cloud95","WebForm","Jumlaa","OGUN",2020-12-20 14:36:05,2020-12-20 14:45:34,2020-12-20 20:03:45,"Customers End","Sherifat","Victor",2020-12-21 01:58:36,"Completed","Closed","00:09:29","05:18:11","Sunday"," 2PM"
"AXA-20201226-5428-WiFi10","WiFI - 10","Email","Jacobs","IMO",2020-12-26 10:34:56,2020-12-26 10:41:08,2020-12-26 13:56:10,"Customers End","Sherifat","Victor",2020-12-26 17:36:26,"Completed","Closed","00:06:12","03:15:02","Saturday","10AM"
"AXA-20201210-2966-WiFi10","WiFI - 10","Phone Call","MIEC","ANAMBRA",2020-12-10 14:39:16,2020-12-10 14:41:34,2020-12-10 18:04:21,"Customers End","Sherifat","Victor",2020-12-10 23:50:45,"Completed","Closed","00:02:18","03:22:47","Thursday"," 2PM"
"AXA-20201230-1873-WLESS","Wireless","Social Media","MIEC","RIVERS",2020-12-30 21:07:03,2020-12-30 21:10:30,2020-12-30 23:16:57,"Customers End","Sherifat","Victor",2020-12-31 18:06:06,"Completed","Closed","00:03:27","02:06:27","Wednesday"," 9PM"
"AXA-20201221-6032-WiFi10","WiFI - 10","WebForm","BetSan","KANO",2020-12-21 10:10:01,2020-12-21 10:17:33,2020-12-21 14:49:59,"hardware failure","Sherifat","Victor",2020-12-21 18:16:35,"Completed","Closed","00:07:32","04:32:26","Monday","10AM"
"AXA-20201214-3700-WiFi10","WiFI - 10","Social Media","MyFam","LAGOS",2020-12-14 10:09:06,2020-12-14 10:19:17,2020-12-14 10:59:39,"Customers End","Sherifat","Victor",2020-12-14 16:42:21,"Completed","Closed","00:10:11","00:40:22","Monday","10AM"
"AXA-20201230-1917-HSE","High speed Internet","Social Media","BAGCO","EKITI",2020-12-30 15:40:04,2020-12-30 15:45:46,2020-12-30 16:31:30,"Line damage","Sherifat","Victor",2020-12-31 07:12:56,"Completed","Closed","00:05:42","00:45:44","Wednesday"," 3PM"
"AXA-20201217-4448-WiFi8","WiFI - 8","USSD","Lemway","NIGER",2020-12-17 08:38:17,2020-12-17 08:46:34,2020-12-17 11:19:06,"Customers End","Sherifat","Victor",2020-12-17 16:46:46,"Completed","Closed","00:08:17","02:32:32","Thursday"," 8AM"
"AXA-20201205-5101-HSE","High speed Internet","Email","Jiji","IMO",2020-12-05 09:39:07,2020-12-05 09:40:28,2020-12-05 09:58:08,"Customers End","Sherifat","Victor",2020-12-05 14:21:39,"Completed","Closed","00:01:21","00:17:40","Saturday"," 9AM"
"AXA-20201213-3462-WiFi8","WiFI - 8","Email","SupaTram","NASARAWA",2020-12-13 12:47:34,2020-12-13 12:47:58,2020-12-13 18:05:26,"Customers End","Sherifat","Victor",2020-12-13 22:27:39,"Completed","Closed","00:00:24","05:17:28","Sunday","12PM"
"AXA-20201203-4698-WiFi5","WiFI - 5","Chatbot","Ensure","OYO",2020-12-03 08:37:56,2020-12-03 08:39:20,2020-12-03 10:11:28,"Support network failures","Sherifat","Victor",2020-12-03 14:34:41,"Completed","Closed","00:01:24","01:32:08","Thursday"," 8AM"
"AXA-20201230-1861-WLESS","Wireless","Social Media","Zercom","KANO",2020-12-30 15:04:06,2020-12-30 15:10:49,2020-12-30 17:43:34,"Customers End","Sherifat","Victor",2020-12-31 07:12:45,"Completed","Closed","00:06:43","02:32:45","Wednesday"," 3PM"
"AXA-20201208-5591-MCON","M Connect","Social Media","BetSan","BORNO",2020-12-08 13:38:50,2020-12-08 13:42:16,2020-12-08 16:16:48,"Customers End","Sherifat","Victor",2020-12-08 22:07:33,"Completed","Closed","00:03:26","02:34:32","Tuesday"," 1PM"
"AXA-20201211-3857-ICS","Interconnection Services","Chatbot","Jiji","DELTA",2020-12-11 08:41:46,2020-12-11 08:42:26,2020-12-11 11:01:59,"Line damage","Sherifat","Victor",2020-12-11 14:24:41,"Completed","Closed","00:00:40","02:19:33","Friday"," 8AM"
"AXA-20201223-4881-WLESS","Wireless","USSD","Allied","DELTA",2020-12-23 14:12:56,2020-12-23 14:19:33,2020-12-23 18:47:17,"Customers End","Sherifat","Victor",2020-12-23 22:07:33,"Completed","Closed","00:06:37","04:27:44","Wednesday"," 2PM"
"AXA-20201231-1414-CBS","Cloud-based services","Social Media","United Keys","LAGOS",2020-12-31 14:46:14,2020-12-31 14:51:40,2020-12-31 16:27:42,"Line damage","Sherifat","Victor",2020-12-31 23:19:18,"Completed","Closed","00:05:26","01:36:02","Thursday"," 2PM"
"AXA-20201231-1354-WLESS","Wireless","Social Media","Transnational","PLATEAU",2020-12-31 09:49:07,2020-12-31 09:57:39,2020-12-31 14:22:42,"Support network failures","Sherifat","Victor",2020-12-31 15:59:24,"Completed","Closed","00:08:32","04:25:03","Thursday"," 9AM"
"AXA-20201227-4468-VOICE","Voice","USSD","Jiji","BORNO",2020-12-27 14:54:36,2020-12-27 14:55:08,2020-12-27 18:09:14,"Customers End","Sherifat","Victor",2020-12-27 21:56:33,"Completed","Closed","00:00:32","03:14:06","Sunday"," 2PM"
"AXA-20201208-4947-WiFi8","WiFI - 8","Phone Call","Transnational","EDO",2020-12-08 12:45:59,2020-12-08 12:54:19,2020-12-08 17:59:28,"Line damage","Sherifat","Victor",2020-12-08 21:19:14,"Completed","Closed","00:08:20","05:05:09","Tuesday","12PM"
"AXA-20201212-4637-C95","Cloud95","Chatbot","BAGCO","ENUGU",2020-12-12 12:31:31,2020-12-12 12:32:15,2020-12-12 15:12:53,"Customers End","Sherifat","Victor",2020-12-12 18:59:42,"Completed","Closed","00:00:44","02:40:38","Saturday","12PM"
"AXA-20201222-4339-WiFi9","WiFI - 9","Social Media","NTAS","BAUCHI",2020-12-22 15:49:04,2020-12-22 15:50:41,2020-12-22 17:57:49,"Routine Service","Sherifat","Victor",2020-12-22 22:15:40,"Completed","Closed","00:01:37","02:07:08","Tuesday"," 3PM"
"AXA-20201230-2001-WLESS","Wireless","Social Media","Jacobs","KEBBI",2020-12-30 19:52:04,2020-12-30 19:58:50,2020-12-31 01:04:35,"Routine Service","Sherifat","Victor",2020-12-31 07:55:04,"Completed","Closed","00:06:46","05:05:45","Wednesday"," 7PM"
"AXA-20201204-3091-WLESS","Wireless","Email","ShopLite","KANO",2020-12-04 14:11:25,2020-12-04 14:22:12,2020-12-04 17:03:57,"Customers End","Sherifat","Victor",2020-12-04 20:50:39,"Completed","Closed","00:10:47","02:41:45","Friday"," 2PM"
"AXA-20201220-4362-C95","Cloud95","Chatbot","FoodCo","ANAMBRA",2020-12-20 14:31:36,2020-12-20 14:32:43,2020-12-20 16:55:49,"Customers End","Sherifat","Victor",2020-12-20 22:13:06,"Completed","Closed","00:01:07","02:23:06","Sunday"," 2PM"
"AXA-20201227-5112-WLESS","Wireless","WebForm","Arik","IMO",2020-12-27 12:25:52,2020-12-27 12:31:38,2020-12-27 17:04:44,"Line damage","Sherifat","Victor",2020-12-27 21:52:32,"Completed","Closed","00:05:46","04:33:06","Sunday","12PM"
"AXA-20201218-3234-VOICE","Voice","Phone Call","Ultimate","ADAMAWA",2020-12-18 13:14:46,2020-12-18 13:24:08,2020-12-18 14:50:43,"Customers End","Sherifat","Victor",2020-12-18 19:26:14,"Completed","Closed","00:09:22","01:26:35","Friday"," 1PM"
"AXA-20201201-2251-EVOICE","EVoice","Email","PrinceLine","DELTA",2020-12-01 10:06:28,2020-12-01 10:14:04,2020-12-01 11:47:45,"Support network failures","Sherifat","Victor",2020-12-01 16:00:13,"Completed","Closed","00:07:36","01:33:41","Tuesday","10AM"
"AXA-20201230-2022-WLESS","Wireless","Social Media","Jacobs","SOKOTO",2020-12-30 18:34:04,2020-12-30 18:36:23,2020-12-30 22:59:44,"Customers End","Sherifat","Victor",2020-12-31 20:10:42,"Completed","Closed","00:02:19","04:23:21","Wednesday"," 6PM"
"AXA-20201215-4734-WiFi11","WiFI - 11","WebForm","ShopLite","DELTA",2020-12-15 10:49:26,2020-12-15 10:57:06,2020-12-15 14:07:13,"Customers End","Sherifat","Victor",2020-12-15 18:26:38,"Completed","Closed","00:07:40","03:10:07","Tuesday","10AM"
"AXA-20201219-2479-VOICE","Voice","Email","Union","PLATEAU",2020-12-19 15:42:22,2020-12-19 15:50:49,2020-12-19 18:07:13,"Customers End","Sherifat","Victor",2020-12-19 23:25:05,"Completed","Closed","00:08:27","02:16:24","Saturday"," 3PM"
"AXA-20201218-4662-ICS","Interconnection Services","USSD","Transnational","KEBBI",2020-12-18 11:18:50,2020-12-18 11:22:24,2020-12-18 13:03:02,"hardware failure","Sherifat","Victor",2020-12-18 17:38:43,"Completed","Closed","00:03:34","01:40:38","Friday","11AM"
"AXA-20201224-3426-C100","Cloud100","WebForm","Chan","LAGOS",2020-12-24 13:29:48,2020-12-24 13:34:02,2020-12-24 15:19:30,"Power Loss","Sherifat","Victor",2020-12-24 18:38:44,"Completed","Closed","00:04:14","01:45:28","Thursday"," 1PM"
"AXA-20201210-3058-CBS","Cloud-based services","Email","Access","NASARAWA",2020-12-10 14:32:00,2020-12-10 14:34:12,2020-12-10 16:02:54,"hardware failure","Sherifat","Victor",2020-12-10 21:47:33,"Completed","Closed","00:02:12","01:28:42","Thursday"," 2PM"
"AXA-20201219-2319-WiFi5","WiFI - 5","Chatbot","Gmicord","DELTA",2020-12-19 11:40:04,2020-12-19 11:48:33,2020-12-19 13:06:58,"Customers End","Sherifat","Victor",2020-12-19 17:51:22,"Completed","Closed","00:08:29","01:18:25","Saturday","11AM"
"AXA-20201214-5557-MAC","Metro Area Connect","Phone Call","CCD","YOBE",2020-12-14 15:16:01,2020-12-14 15:19:41,2020-12-14 18:02:18,"Support network failures","Sherifat","Victor",2020-12-14 23:46:55,"Completed","Closed","00:03:40","02:42:37","Monday"," 3PM"
"AXA-20201203-4057-WiFi8","WiFI - 8","Email","Sterling","RIVERS",2020-12-03 14:44:47,2020-12-03 14:44:52,2020-12-03 20:13:15,"Customers End","Sherifat","Victor",2020-12-04 00:29:41,"Completed","Closed","00:00:05","05:28:23","Thursday"," 2PM"
"AXA-20201207-5842-WiFi4","WiFI - 4","Chatbot","ShopLite","ENUGU",2020-12-07 10:09:38,2020-12-07 10:18:05,2020-12-07 15:54:34,"Customers End","Sherifat","Victor",2020-12-07 19:36:21,"Completed","Closed","00:08:27","05:36:29","Monday","10AM"
"AXA-20201216-2932-WiFi3","WiFI - 3","Chatbot","Union","LAGOS",2020-12-16 12:42:34,2020-12-16 12:49:58,2020-12-16 15:55:36,"Routine Service","Sherifat","Victor",2020-12-16 19:35:03,"Completed","Closed","00:07:24","03:05:38","Wednesday","12PM"
"AXA-20201229-1571-WLESS","Wireless","Social Media","ShopLite","ANAMBRA",2020-12-29 16:28:03,2020-12-29 16:31:48,2020-12-29 16:38:03,"Customers End","Sherifat","Victor",2020-12-30 17:06:33,"Completed","Closed","00:03:45","00:06:15","Tuesday"," 4PM"
"AXA-20201211-4943-MAC","Metro Area Connect","Social Media","GTBN","KEBBI",2020-12-11 13:33:06,2020-12-11 13:41:53,2020-12-11 15:21:58,"hardware failure","Sherifat","Victor",2020-12-11 20:41:11,"Completed","Closed","00:08:47","01:40:05","Friday"," 1PM"
"AXA-20201231-1456-HSE","High speed Internet","Social Media","Chanrai's","BORNO",2020-12-31 10:52:06,2020-12-31 10:57:31,2020-12-31 13:01:41,"Customers End","Sherifat","Victor",2020-12-31 14:24:33,"Completed","Closed","00:05:25","02:04:10","Thursday","10AM"
"AXA-20201209-4144-HSE","High speed Internet","Social Media","Eversharpmaster","ONDO",2020-12-09 14:09:50,2020-12-09 14:18:16,2020-12-09 20:01:01,"Customers End","Sherifat","Victor",2020-12-10 01:41:32,"Completed","Closed","00:08:26","05:42:45","Wednesday"," 2PM"
"AXA-20201208-2767-WiFi10","WiFI - 10","USSD","Lemway","RIVERS",2020-12-08 10:49:58,2020-12-08 10:52:46,2020-12-08 15:52:55,"Customers End","Sherifat","Victor",2020-12-08 20:18:39,"Completed","Closed","00:02:48","05:00:09","Tuesday","10AM"
"AXA-20201229-1240-HSE","High speed Internet","Social Media","Jiji","SOKOTO",2020-12-29 18:52:06,2020-12-29 19:00:25,2020-12-29 23:39:30,"Customers End","Sherifat","Victor",2020-12-31 14:35:57,"Completed","Closed","00:08:19","04:39:05","Tuesday"," 6PM"
"AXA-20201227-3151-C100","Cloud100","USSD","Sahad","ZAMFARA",2020-12-27 12:10:57,2020-12-27 12:15:13,2020-12-27 16:17:19,"Line damage","Sherifat","Victor",2020-12-27 21:54:06,"Completed","Closed","00:04:16","04:02:06","Sunday","12PM"
"AXA-20201223-4034-WLESS","Wireless","Phone Call","CCD","DELTA",2020-12-23 14:08:40,2020-12-23 14:10:52,2020-12-23 19:50:14,"Customers End","Sherifat","Victor",2020-12-23 23:17:29,"Completed","Closed","00:02:12","05:39:22","Wednesday"," 2PM"
"AXA-20201225-2924-WiFi4","WiFI - 4","WebForm","Gmicord","KEBBI",2020-12-25 10:59:15,2020-12-25 11:04:26,2020-12-25 11:11:29,"Customers End","Sherifat","Victor",2020-12-25 14:24:06,"Completed","Closed","00:05:11","00:07:03","Friday","10AM"
"AXA-20201202-4766-C100","Cloud100","WebForm","PWAN","GOMBE",2020-12-02 15:36:00,2020-12-02 15:36:39,2020-12-02 15:57:54,"Line damage","Sherifat","Victor",2020-12-02 19:12:26,"Completed","Closed","00:00:39","00:21:15","Wednesday"," 3PM"
"AXA-20201203-2324-CBS","Cloud-based services","Email","Afrikgold","BAUCHI",2020-12-03 11:49:34,2020-12-03 12:00:20,2020-12-03 12:03:23,"Customers End","Sherifat","Victor",2020-12-03 15:56:06,"Completed","Closed","00:10:46","00:03:03","Thursday","11AM"
"AXA-20201228-2607-HSE","High speed Internet","Social Media","Bates","BORNO",2020-12-28 08:20:29,2020-12-28 08:29:51,2020-12-28 12:48:11,"Customers End","Sherifat","Victor",2020-12-28 17:12:05,"Completed","Closed","00:09:22","04:18:20","Monday"," 8AM"
"AXA-20201204-3202-HSE","High speed Internet","Phone Call","ExcluDive","KANO",2020-12-04 13:51:02,2020-12-04 13:55:33,2020-12-04 18:28:50,"Customers End","Sherifat","Victor",2020-12-05 00:09:31,"Completed","Closed","00:04:31","04:33:17","Friday"," 1PM"
"AXA-20201218-4903-WLESS","Wireless","WebForm","Wazpper","NASARAWA",2020-12-18 13:51:34,2020-12-18 14:00:57,2020-12-18 14:36:10,"Customers End","Sherifat","Victor",2020-12-18 20:01:49,"Completed","Closed","00:09:23","00:35:13","Friday"," 1PM"
"AXA-20201208-2684-HSE","High speed Internet","WebForm","Jumlaa","KADUNA",2020-12-08 12:57:01,2020-12-08 13:05:13,2020-12-08 18:45:32,"Line damage","Sherifat","Victor",2020-12-09 00:18:59,"Completed","Closed","00:08:12","05:40:19","Tuesday","12PM"
"AXA-20201202-2806-C95","Cloud95","WebForm","BetSan","KEBBI",2020-12-02 09:25:04,2020-12-02 09:25:23,2020-12-02 15:09:26,"Customers End","Sherifat","Victor",2020-12-02 18:45:59,"Completed","Closed","00:00:19","05:44:03","Wednesday"," 9AM"
"AXA-20201210-2537-WiFi5","WiFI - 5","Email","Dan","BENUE",2020-12-10 12:10:59,2020-12-10 12:18:29,2020-12-10 16:55:16,"Line damage","Sherifat","Victor",2020-12-10 22:44:47,"Completed","Closed","00:07:30","04:36:47","Thursday","12PM"
"AXA-20201206-3870-WiFi4","WiFI - 4","WebForm","BetSan","KANO",2020-12-06 09:44:47,2020-12-06 09:46:08,2020-12-06 09:51:23,"Customers End","Sherifat","Victor",2020-12-06 13:06:52,"Completed","Closed","00:01:21","00:05:15","Sunday"," 9AM"
